Sku,Delivery_time,Product_id,category,level,url,brand,img,Variant,source_url,desc1,um,source,href,region_name,title,price1,Saller,price,desc
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-peral-angle-valve/,,,1,,,,,,,PARRYWARE PERAL ANGLE VALVE,920.00,,782.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-pebble-angle-valve/,,,1,,,,,,,PARRYWARE PEBBLE ANGLE VALVE,880.00,,748.00,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/parryware-pebble-smart-pillar-tap/,,,1,,,,,,,PARRYWARE PEBBLE SMART PILLAR TAP,863.00,,733.55,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/parryware-single-flow-overhead-shower-without-arm-2/,,,1,,,,,,,PARRYWARE SINGLE FLOW OVERHEAD SHOWER WITHOUT ARM,863.00,,733.55,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/parryware-single-piece-suite-conversion-bend/,,,1,,,,,,,PARRYWARE SINGLE PIECE SUITE CONVERSION BEND,250.00,,213.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/parryware-single-flow-overhead-shower-without-arm/,,,1,,,,,,,PARRYWARE SINGLE FLOW OVERHEAD SHOWER WITHOUT ARM,978.00,,831.00,
,,, Bathroom Fittings Bathroom Accessories Paper Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/paper-holders/parryware-omega-paper-holder/,,,1,,,,,,,PARRYWARE OMEGA PAPER HOLDER,788.00,,669.00,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/parryware-omega-robe-hook/,,,1,,,,,,,PARRYWARE OMEGA ROBE HOOK,535.00,,455.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-marvel-angle-valve/,,,1,,,,,,,PARRYWARE MARVEL ANGLE VALVE,592.00,,503.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/parryware-square-sinatra-hand-shower/,,,1,,,,,,,PARRYWARE SQUARE SINATRA HAND SHOWER,805.00,,684.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-quarto-angle-valve/,,,1,,,,,,,PARRYWARE QUARTO ANGLE VALVE,575.00,,488.75,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/parryware-pop-up-waste-coupling/,,,1,,,,,,,PARRYWARE POP UP WASTE COUPLING,600.00,,510.00,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/parryware-universal-steel-enameled-shower-tray-overflow/,,,1,,,,,,,PARRYWARE UNIVERSAL STEEL ENAMELED SHOWER TRAY OVERFLOW,600.00,,510.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/parryware-urinal-domed-waste-coupling/,,,1,,,,,,,PARRYWARE URINAL DOMED WASTE COUPLING,400.00,,340.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/parryware-slimline-health-faucet-with-hose-hook/,,,1,,,,,,,PARRYWARE SLIMLINE HEALTH FAUCET WITH HOSE & HOOK,748.00,,635.00,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/parryware-standard-robe-hook/,,,1,,,,,,,PARRYWARE STANDARD ROBE HOOK,581.00,,494.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/parryware-standard-shower-arm/,,,1,,,,,,,PARRYWARE STANDARD SHOWER ARM,529.00,,449.55,
,,, Bathroom Fittings Bathroom Accessories Tumbler Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/tumbler-holders/parryware-standard-tumbler-holder/,,,1,,,,,,,PARRYWARE STANDARD TUMBLER HOLDER,989.00,,841.00,
,,, Bathroom Fittings Bathroom Accessories Paper Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/paper-holders/parryware-standard-paper-holder/,,,1,,,,,,,PARRYWARE STANDARD PAPER HOLDER,788.00,,670.00,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/parryware-standard-towel-ring/,,,1,,,,,,,PARRYWARE STANDARD TOWEL RING,955.00,,812.00,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/parryware-standard-twin-robe-hook/,,,1,,,,,,,PARRYWARE STANDARD TWIN ROBE HOOK,788.00,,670.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-star-angle-valve/,,,1,,,,,,,PARRYWARE STAR ANGLE VALVE,426.00,,362.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-tiger-angle-valve/,,,1,,,,,,,PARRYWARE TIGER ANGLE VALVE,426.00,,362.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-super-angle-valve/,,,1,,,,,,,PARRYWARE SUPER ANGLE VALVE,403.00,,342.55,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/flow-control-shower/,,,1,,,,,,,Supreme Aquakraft Flow Control Shower,305.00,,183.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/foot-valve-25-mm/,,,1,,,,,,,Supreme Aquakraft Foot Valve (25 mm),60.00,,36.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/n-shower/,,,1,,,,,,,Supreme Aquakraft N Shower,245.00,,147.00,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/piller-tap/,,,1,,,,,,,Supreme Aquakraft Piller Tap,305.00,,183.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/push-tap-with-flange/,,,1,,,,,,,Supreme Aquakraft Push Tap With Flange,165.00,,99.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/garden-tap/,,,1,,,,,,,Supreme Aquakraft Garden tap,275.00,,165.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/pvc-connection-tube-1-5-feet/,,,1,,,,,,,Supreme Aquakraft PVC Connection Tube (1.5 Feet),75.00,,45.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/pvc-connection-tube-2-feet/,,,1,,,,,,,Supreme Aquakraft PVC Connection Tube (2 Feet),85.00,,51.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/urinal-jet-spray/,,,1,,,,,,,Supreme Aquakraft Urinal Jet Spray,95.00,,57.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/aquakraft-pvc-connection-tube-for-commode-jet/,,,1,,,,,,,Supreme Aquakraft PVC Connection Tube for Commode Jet,125.00,,75.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/right-angle-stop-tap/,,,1,,,,,,,Supreme Aquakraft Right Angle Stop Tap,210.00,,126.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/aquakraft-super-bib-tap-without-flange/,,,1,,,,,,,Supreme Aquakraft Super Bib Tap Without Flange,190.00,,114.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/full-thread-waste-coupling-32-mm/,,,1,,,,,,,Supreme Aquakraft Full Thread Waste Coupling (32 mm),75.00,,45.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/aquakraft-super-bib-tap-7-inch-with-flange/,,,1,,,,,,,Supreme Aquakraft Super Bib Tap (7 inch) With Flange,280.00,,168.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/pvc-waste-pipe-32x750-mm/,,,1,,,,,,,Supreme Aquakraft PVC Waste Pipe (32×750 mm),135.00,,81.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/aquakraft-super-bib-tap-with-flange/,,,1,,,,,,,Supreme Aquakraft Super Bib Tap With Flange,225.00,,135.00,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/wall-sink-tap/,,,1,,,,,,,Supreme Aquakraft Wall Sink Tap,550.00,,330.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/aquakraft-wonder-tap/,,,1,,,,,,,Supreme Aquakraft Wonder Tap,60.00,,36.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-aerator-foam-flow-male/,,,1,,,,,,,Viking Aerator Foam Flow (Male),64.00,,57.60,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-aerator-touch-on-touch-off/,,,1,,,,,,,Viking Aerator Touch On & Touch Off,425.00,,382.50,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-aerator-foam-flow-female/,,,1,,,,,,,Viking Aerator Foam Flow (Female),74.00,,66.60,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-angle-cock-bullet-disc/,,,1,,,,,,,Viking Angle Cock – Bullet (Disc),470.00,,423.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/washing-machine-tap/,,,1,,,,,,,Supreme Aquakraft Washing Machine Tap,305.00,,183.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-angle-cock-octa/,,,1,,,,,,,Viking Angle Cock (Octa),570.00,,513.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-angle-cock/,,,1,,,,,,,Viking Angle Cock,283.00,,254.70,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-angle-cock-filter-filter-inside/,,,1,,,,,,,Viking Angle Cock Filter (Filter Inside),506.00,,455.40,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-angle-cock-disc/,,,1,,,,,,,Viking Angle Cock Disc,378.00,,340.20,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-angle-cock-oval/,,,1,,,,,,,Viking Angle Cock Oval,570.00,,513.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-angle-cock-tri/,,,1,,,,,,,Viking Angle Cock Tri,484.00,,435.60,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-angle-cock-square/,,,1,,,,,,,Viking Angle Cock Square,570.00,,513.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-angle-cock-disc-elbow-type/,,,1,,,,,,,Viking Angle Cock Disc (Elbow Type),360.00,,324.00,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/bottle-trap/,,,1,,,,,,,Supreme Aquakraft Bottle Trap,347.00,,208.20,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/2-way-bib-tap/,,,1,,,,,,,Supreme Aquakraft 2 Way Bib Tap,360.00,,216.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/faucet-2-in-1-with-tube-1-5-mtr/,,,1,,,,,,,Supreme Aquakraft Faucet 2 In 1 With Tube – 1.5 Meter,448.00,,268.80,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/aquakraft-commode-jet-with-hose-assy/,,,1,,,,,,,Supreme Aquakraft Commode Jet With Hose Assy,216.00,,129.60,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/commode-spray/,,,1,,,,,,,Supreme Aquakraft Commode Spray,80.00,,48.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/float-valve/,,,1,,,,,,,Supreme Aquakraft Float Valve,200.00,,120.00,
,,, Bathroom Fittings Toilet Seat Covers',4,http://buildkar.com/shop/bathroom-fittings/toilet/seat-covers/parryware-seat-covers-johnson-pedder/,,,1,,,,,,,PARRYWARE SEAT COVERS JOHNSON PEDDER,440.00,,374.00,
,,, Bathroom Fittings Toilet Seat Covers',4,http://buildkar.com/shop/bathroom-fittings/toilet/seat-covers/parryware-seat-covers-petite-plus/,,,1,,,,,,,PARRYWARE SEAT COVERS PETITE PLUS,550.00,,467.50,
,,, Bathroom Fittings Toilet Seat Covers',4,http://buildkar.com/shop/bathroom-fittings/toilet/seat-covers/parryware-seat-covers-tuffmate/,,,1,,,,,,,PARRYWARE SEAT COVERS TUFFMATE,495.00,,420.75,
,,, Bathroom Fittings Bathroom Accessories Bathroom Drainers',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/bathroom-drainers/viking-cockroach-trap-round-stainless-steel-pipe-cutwithout-hole/,,,1,,,,,,,Viking Cockroach Trap Round Stainless Steel (Pipe Cut/Without Hole),248.00,,223.20,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/viking-cloth-liner-length-of-cord-2-5m/,,,1,,,,,,,Viking Cloth Liner (Length Of Cord 2.5m),840.00,,756.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/viking-bottle-trap-italia-abs/,,,1,,,,,,,Viking Bottle Trap Italia ABS,760.00,,684.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/viking-brass-cp-bolt-pair/,,,1,,,,,,,Viking Brass CP Bolt- Pair,198.00,,178.20,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/viking-brass-cp-rack-bolt-pair/,,,1,,,,,,,Viking Brass CP Rack Bolt- Pair,410.00,,369.00,
,,, Bathroom Fittings Bathroom Accessories Other Accessories',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/other-accessories/viking-cp-bush-long-thread/,,,1,,,,,,,Viking CP Bush (Long Thread),112.00,,100.80,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/viking-cp-brass-shower-classic/,,,1,,,,,,,Viking CP Brass Shower Classic,650.00,,585.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/viking-cp-conversion-bend/,,,1,,,,,,,Viking CP conversion Bend,680.00,,612.00,
,,, Bathroom Fittings Bathroom Accessories Other Accessories',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/other-accessories/viking-cp-elbow-male-thread/,,,1,,,,,,,Viking CP Elbow Male Thread,210.00,,189.00,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/viking-bath-tub-over-flow-set-with-chain-plug-waste-coupling/,,,1,,,,,,,Viking Bath Tub Over Flow Set (With Chain Plug Waste Coupling),990.00,,891.00,
,,, Bathroom Fittings Bathroom Accessories Other Accessories',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/other-accessories/viking-cp-flange-flora/,,,1,,,,,,,Viking CP Flange Flora,70.00,,63.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/viking-bib-cock-small/,,,1,,,,,,,Viking Bib Cock Small,283.00,,254.70,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/viking-bib-cock-short-body-tri/,,,1,,,,,,,Viking Bib Cock Short Body Tri,570.00,,513.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/viking-bib-cock-big/,,,1,,,,,,,Viking Bib Cock Big,385.00,,346.50,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/viking-bib-tap-for-washing-machine/,,,1,,,,,,,Viking Bib Tap For Washing Machine,620.00,,558.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/viking-bib-cock-long-body-tri/,,,1,,,,,,,Viking Bib Cock Long Body Tri,690.00,,621.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/viking-bib-cock-large/,,,1,,,,,,,Viking Bib Cock Large,398.00,,358.20,
,,, Bathroom Fittings Bathroom Accessories Bathroom Drainers',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/bathroom-drainers/viking-anti-foul-drainer-round-cockroach-trap-ss-304/,,,1,,,,,,,Viking Anti Foul Drainer Round Cockroach Trap (SS 304),515.00,,463.50,
,,, Bathroom Fittings Bathroom Accessories Bathroom Drainers',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/bathroom-drainers/viking-anti-foul-drainer-square-cockroach-trap-ss-304/,,,1,,,,,,,Viking Anti Foul Drainer Square Cockroach Trap (SS 304),515.00,,463.50,
,,, Bathroom Fittings Bathroom Accessories Bathroom Drainers',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/bathroom-drainers/viking-anti-foul-drainer-square/,,,1,,,,,,,Viking Anti Foul Drainer – SQUARE,250.00,,225.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/viking-bidet-bolt-pair-mild-steel/,,,1,,,,,,,Viking Bidet Bolt- Pair (Mild Steel),300.00,,270.00,
